State,Action,Value
"((1, -1, 0), (1, 1, 0), (0, -1, 0))","(2, 2)",-0.26138679245496105
"((0, -1, -1), (0, 1, 0), (0, 0, 1))","(2, 1)",-0.143659
"((-1, 0, 1), (0, 1, -1), (-1, 0, 1))","(1, 0)",0.04101167784615638
"((-1, 0, 1), (0, 1, 0), (-1, 0, 1))","(1, 2)",0.012195000000000003
"((0, -1, 0), (0, 0, 1), (0, 1, -1))","(1, 1)",0.18325704576396165
"((1, 0, -1), (0, 0, 1), (-1, 0, 0))","(1, 0)",-0.34390000000000004
"((1, 0, 1), (0, 0, 0), (-1, 1, -1))","(1, 2)",0.06108396657121756
"((1, 0, 1), (-1, -1, 0), (0, 1, 0))","(1, 2)",0.271
"((0, -1, 0), (0, 1, 1), (-1, 1, -1))","(0, 2)",0.20611886413433272
"((0, 0, -1), (1, 0, 1), (-1, -1, 1))","(1, 1)",0.34390000000000004
"((0, 0, 0), (1, 0, 1), (-1, -1, 0))","(2, 2)",0.032490000000000005
"((0, 0, 0), (1, 0, 1), (0, -1, 0))","(2, 0)",-0.2310079391454961
"((0, -1, -1), (0, 1, 1), (0, 1, -1))","(0, 0)",0.04481214489369319
"((0, 0, -1), (1, 1, 0), (-1, 1, 0))","(1, 2)",-0.0171
"((0, 1, 1), (0, 1, -1), (-1, -1, 0))","(1, 0)",-0.06557883272952847
"((0, 1, 0), (0, 1, -1), (0, -1, 0))","(0, 2)",0.1421435378480541
"((0, 1, 1), (0, 1, -1), (0, -1, 0))","(2, 0)",-0.13978813150000002
"((1, 0, -1), (0, 0, 0), (-1, 1, 0))","(1, 1)",0.1645528818568109
"((1, 0, -1), (0, 1, 0), (-1, 1, 0))","(0, 1)",-0.10041093000000001
"((0, -1, 0), (1, 0, 1), (-1, -1, 1))","(0, 0)",-0.1092429536481
"((0, 1, 0), (0, -1, -1), (0, 1, 1))","(1, 0)",0.34390000000000004
"((-1, 0, 0), (0, 0, 1), (-1, 0, 1))","(0, 1)",-0.027791511943382998
"((-1, 1, 0), (0, 0, 1), (-1, 0, 1))","(0, 2)",0.15701474764503903
"((1, 0, 0), (1, -1, 1), (-1, -1, 0))","(0, 2)",-0.40951000000000004
"((1, 0, 0), (0, -1, 1), (-1, 0, 0))","(1, 0)",-0.28035524770846354
"((1, 0, 0), (1, -1, 1), (-1, 0, 0))","(2, 1)",0.16718845273290003
"((1, 1, -1), (-1, 0, 0), (1, 1, -1))","(1, 2)",0.6125795110000001
"((0, 1, -1), (-1, 0, 0), (1, 0, 1))","(1, 1)",0.09104478736373549
"((0, 0, -1), (0, 0, -1), (1, 1, 0))","(0, 1)",0.24644866839778806
"((0, 1, -1), (0, 0, -1), (1, 1, 0))","(1, 0)",-0.34390000000000004
"((0, 0, 1), (0, 1, -1), (0, -1, 0))","(0, 0)",0.12727888110000002
"((0, 1, 0), (-1, 0, 0), (0, -1, 1))","(0, 2)",0.14114949120000003
"((0, 1, 1), (-1, 0, 0), (0, -1, 1))","(0, 0)",-0.1
"((1, -1, 0), (-1, 1, 1), (0, -1, 0))","(2, 0)",0.1642007789194211
"((0, 0, 0), (-1, 1, 1), (0, -1, 0))","(0, 0)",0.066753
"((1, 0, 0), (-1, 1, 1), (0, -1, 0))","(0, 1)",-0.22126033719000004
"((1, 0, 0), (0, 1, 1), (-1, 0, -1))","(1, 0)",0.12616772551785002
"((0, 0, -1), (1, 0, 1), (0, 0, -1))","(0, 0)",0.09509652000000002
"((-1, 1, -1), (0, 1, 1), (0, 0, 0))","(2, 2)",-0.1
"((1, 1, -1), (-1, 0, -1), (0, 1, 0))","(2, 0)",-0.1
"((1, 1, -1), (-1, 0, -1), (1, 1, 0))","(2, 2)",0.19
"((1, 1, 0), (-1, 0, -1), (0, 1, 0))","(0, 2)",0.04217031000000001
"((1, 0, 1), (1, 0, -1), (0, -1, 0))","(2, 0)",-0.1
"((1, 1, 0), (0, -1, -1), (0, 1, 0))","(1, 0)",0.8499053647030009
"((0, 1, -1), (1, 1, 0), (0, -1, -1))","(0, 0)",-0.19
"((1, 0, 0), (1, 1, -1), (-1, 0, -1))","(0, 2)",-0.4895999318331702
"((1, 0, 1), (1, 1, -1), (-1, 0, -1))","(0, 1)",0.37290670858355
"((1, 0, 0), (1, 1, -1), (0, 0, -1))","(2, 0)",0.29507168418046426
"((0, 1, 0), (-1, 1, 1), (-1, 0, 0))","(0, 0)",0.40951000000000004
"((1, 0, 1), (-1, 1, 0), (-1, -1, 0))","(0, 1)",0.19
"((0, 1, 1), (1, -1, -1), (0, 0, -1))","(2, 0)",-0.0288477090218361
"((0, 1, 1), (1, -1, -1), (0, 0, 0))","(2, 2)",0.031336856374020214
"((-1, 0, 1), (1, 1, -1), (0, 0, -1))","(2, 0)",0.9948462247926799
"((1, -1, 0), (0, 0, 0), (0, 1, -1))","(0, 2)",0.05402932754102792
"((1, -1, 1), (0, 0, 0), (0, 1, -1))","(1, 0)",0.07470407136645002
"((-1, 1, -1), (-1, 0, 1), (0, 1, 1))","(2, 0)",0.5217031000000001
"((-1, 0, -1), (1, 0, 0), (0, 1, 1))","(1, 2)",0.06436994039100001
"((0, -1, 0), (1, 0, -1), (0, 0, 1))","(2, 0)",0.321302460144284
"((-1, 1, 0), (0, -1, -1), (0, 1, 1))","(1, 0)",0.07252431877857443
"((-1, 1, 0), (0, -1, 0), (0, 0, 1))","(2, 1)",-0.03275702721812655
"((-1, 1, 0), (1, -1, 1), (0, -1, 0))","(2, 0)",-0.011354593271443628
"((1, -1, 0), (0, 0, 0), (1, 1, -1))","(1, 1)",-0.3176060409446133
"((0, -1, -1), (0, 0, 0), (1, 1, 0))","(1, 2)",0.1581904146661785
"((0, -1, -1), (1, 1, 0), (1, -1, 0))","(0, 0)",0.46855900000000006
"((1, 1, -1), (0, 1, 0), (0, -1, 0))","(1, 0)",0.04377113047861318
"((-1, 0, 0), (1, -1, 1), (-1, 1, 0))","(0, 2)",-0.2691185171767299
"((0, 0, 0), (1, -1, 1), (-1, 1, 0))","(0, 0)",0.12583867599000004
"((0, 1, 0), (1, 1, -1), (-1, -1, 0))","(0, 2)",-0.5874362512108745
"((0, 1, 0), (1, 1, 0), (-1, -1, 0))","(1, 2)",0.12907869867028707
"((-1, 0, -1), (1, 1, 0), (0, 1, -1))","(0, 1)",0.46855900000000006
"((0, 0, -1), (1, 1, 0), (0, 1, -1))","(0, 0)",-0.34390000000000004
"((0, 1, -1), (1, 1, -1), (0, -1, 0))","(0, 0)",-0.271
"((1, 1, -1), (1, 1, -1), (0, -1, 0))","(2, 2)",0.40951000000000004
"((0, 1, -1), (1, 1, 0), (0, -1, 0))","(1, 2)",0.18658498372855586
"((0, 0, 1), (0, 1, 0), (-1, 0, 0))","(0, 0)",0.00417069
"((1, 1, 0), (1, 0, -1), (0, -1, -1))","(0, 2)",0.1
"((1, 1, 0), (1, 0, -1), (0, 0, -1))","(2, 1)",-0.271
"((1, -1, 0), (-1, 0, 1), (1, -1, 1))","(0, 2)",-0.46855900000000006
"((1, 0, 0), (0, -1, 0), (0, -1, 1))","(1, 2)",-0.43768680077176825
"((-1, 0, -1), (-1, 1, 1), (1, 0, 0))","(2, 2)",-0.15355269781655007
"((0, 1, -1), (0, 0, -1), (1, 0, 0))","(0, 0)",-0.08127712826754117
"((0, -1, -1), (0, 0, 1), (-1, 1, 1))","(1, 1)",-0.2472564006846109
"((0, 0, 1), (-1, 1, -1), (0, 0, 0))","(0, 1)",0.07002621
"((0, 1, 1), (-1, 1, -1), (0, 0, 0))","(2, 0)",-0.19
"((-1, 1, 1), (0, 0, -1), (1, 1, -1))","(1, 0)",-0.34390000000000004
"((-1, 0, 1), (0, 1, -1), (0, 1, 0))","(0, 1)",0.07684043499000001
"((0, -1, 0), (1, 1, 0), (0, -1, 0))","(1, 2)",0.34390000000000004
"((0, 0, 1), (1, -1, 0), (0, 0, -1))","(0, 1)",-0.16922959254809994
"((-1, 0, -1), (0, 1, -1), (1, 1, 0))","(2, 2)",0.271
"((1, -1, -1), (1, 0, -1), (0, 0, 1))","(1, 1)",0.19
"((1, -1, 0), (1, 0, -1), (0, 0, 0))","(2, 2)",0.09636420754503902
"((1, -1, 0), (1, 0, -1), (0, 0, 1))","(0, 2)",-0.2539
"((-1, 1, 1), (0, 0, -1), (0, 0, 1))","(1, 1)",0.12590740164797082
"((0, -1, -1), (1, 0, -1), (0, 1, 1))","(0, 0)",0.09657221939100002
"((1, -1, -1), (1, 0, -1), (0, 1, 1))","(2, 0)",-0.40951000000000004
"((1, -1, 0), (1, 0, 0), (0, -1, 1))","(0, 2)",-0.1
"((0, -1, -1), (1, 0, 1), (0, 0, 0))","(0, 0)",0.0171
"((1, -1, -1), (1, 0, 1), (0, 0, 0))","(2, 1)",-0.1
"((0, 0, -1), (1, 0, 1), (-1, 1, -1))","(0, 0)",-0.03874204889999999
"((0, 0, -1), (1, 0, 1), (0, 1, -1))","(2, 0)",0.030951000000000006
"((0, 0, 0), (-1, 1, 0), (1, -1, 0))","(2, 2)",0.3027154114216656
"((0, 0, 0), (-1, 1, 0), (1, -1, 1))","(0, 0)",-0.3731078549521955
"((1, -1, 0), (0, 0, -1), (0, 0, 1))","(1, 0)",0.06609690000000001
"((0, 0, 0), (0, 1, -1), (1, -1, 0))","(2, 2)",0.21962387278151857
"((-1, -1, 1), (-1, 0, 0), (0, 1, 1))","(1, 2)",0.271
"((-1, -1, 1), (0, 0, 0), (0, 1, 1))","(1, 0)",-0.1
"((0, -1, 0), (1, 1, 0), (-1, -1, 1))","(0, 2)",0.21126805751447053
"((0, -1, 0), (1, 0, 0), (-1, 0, 1))","(1, 1)",0.22386515325300005
"((0, -1, 0), (1, 1, 0), (-1, 0, 1))","(2, 1)",-0.2834659
"((0, 0, 1), (0, 0, 1), (0, -1, -1))","(1, 1)",-0.14276871183700002
"((0, 0, 1), (0, 1, 1), (0, -1, -1))","(0, 0)",0.036338388068610006
"((0, 0, 1), (0, 0, 1), (0, -1, 0))","(2, 2)",0.45343390384218063
"((0, 0, 1), (1, 0, -1), (-1, -1, 1))","(0, 0)",0.2525245273180294
"((0, 0, 1), (1, 0, -1), (-1, 0, 1))","(2, 1)",0.0024511049999999986
"((-1, 0, 1), (1, 0, 0), (1, -1, -1))","(1, 2)",-0.271
"((1, 0, 1), (-1, 0, -1), (0, 1, 0))","(1, 1)",0.34390000000000004
"((1, -1, -1), (0, -1, 0), (1, 1, 0))","(2, 2)",0.34390000000000004
"((0, -1, -1), (0, 1, 1), (0, -1, 1))","(0, 0)",0.5217031000000001
"((1, 0, 0), (0, 0, -1), (1, 0, -1))","(0, 2)",0.4421822635819471
"((1, 0, 1), (0, 0, -1), (1, 0, -1))","(0, 1)",-0.25129010709000005
"((0, -1, 0), (-1, 1, 0), (-1, 1, 1))","(0, 2)",-0.23677105960900002
"((0, -1, 0), (-1, 1, 0), (0, 0, 1))","(2, 1)",0.004225795110000002
"((0, -1, 0), (-1, 1, 0), (0, 1, 1))","(2, 0)",0.041515522200000016
"((0, 1, 0), (-1, 1, 0), (-1, 0, 1))","(0, 0)",0.34390000000000004
"((1, -1, 1), (-1, 0, 0), (0, 0, 0))","(1, 1)",0.8093263595791229
"((1, -1, 1), (-1, 1, 0), (0, 0, 0))","(2, 2)",-0.6877247994452803
"((-1, 0, 0), (0, 1, 0), (-1, 0, 1))","(1, 2)",-0.078049
"((0, 0, 0), (0, 1, 0), (-1, 0, 1))","(0, 0)",0.23925938528296342
"((-1, 1, 0), (1, 1, 0), (0, -1, 0))","(1, 2)",0.1891445770688665
"((0, -1, 1), (-1, 1, 0), (0, 1, -1))","(0, 0)",0.30686613069850965
"((0, 0, 0), (-1, 1, -1), (0, 0, 1))","(0, 0)",0.5217031000000001
"((0, -1, 0), (1, 0, 1), (0, -1, 0))","(2, 0)",0.14056677670671003
"((0, -1, 0), (1, 0, 1), (0, 0, 0))","(2, 1)",-0.0243363956481
"((-1, 1, 0), (1, 1, 0), (0, -1, -1))","(1, 2)",0.40951000000000004
"((0, -1, 1), (1, -1, -1), (0, 1, 0))","(0, 0)",0.21907921627323365
"((1, -1, 0), (-1, 1, 1), (-1, 0, 0))","(2, 1)",0.1620002884300631
"((1, -1, 0), (-1, 1, 0), (0, 1, -1))","(2, 0)",0.2637479147502886
"((-1, 0, 1), (1, 0, 1), (0, -1, 0))","(0, 1)",-0.271
"((-1, 0, 1), (0, 0, 1), (0, 0, 0))","(2, 1)",-0.08772125915041977
"((0, -1, 0), (-1, 1, -1), (1, 1, 0))","(2, 2)",0.5217031000000001
"((-1, 0, 0), (1, 1, 0), (0, 0, -1))","(0, 1)",0.23083189519078284
"((0, 1, 1), (0, 1, -1), (0, -1, 0))","(1, 0)",-0.271
"((0, 0, 0), (-1, 0, -1), (1, 1, 0))","(0, 1)",0.04047277599000002
"((1, 0, 0), (0, 1, -1), (-1, 0, 0))","(2, 1)",0.17077313447100004
"((1, 0, 0), (0, 1, -1), (-1, 1, 0))","(0, 2)",-0.1
"((-1, 0, -1), (-1, 0, 1), (1, 1, 0))","(0, 1)",0.14447510927849733
"((1, -1, 0), (-1, 0, 1), (0, 1, 0))","(1, 1)",0.03828520188851835
"((1, 1, -1), (0, 1, 0), (-1, 0, 0))","(2, 2)",-0.221381059609
"((0, -1, -1), (1, 0, 0), (1, 1, 0))","(1, 2)",-0.1
"((1, -1, 0), (0, 0, 0), (0, -1, 1))","(1, 1)",0.271
"((0, 1, 0), (0, 0, -1), (0, -1, 1))","(2, 0)",0.15628232530025613
"((1, 1, -1), (-1, 1, 0), (-1, 0, 0))","(1, 2)",0.1899478645864631
"((1, 1, -1), (-1, 1, 0), (0, 0, 0))","(2, 0)",-0.257518837
"((-1, 1, 0), (0, 0, 1), (-1, 0, 0))","(0, 2)",-0.15697297104545133
"((-1, 1, 1), (0, 0, 1), (-1, 0, 0))","(2, 2)",0.12422684446338161
"((-1, 0, 0), (-1, 1, 1), (0, 0, 1))","(2, 0)",0.19
"((1, 1, 0), (-1, 1, 1), (-1, -1, 0))","(0, 2)",-0.271
"((1, 1, 0), (-1, 0, 1), (-1, 0, 0))","(2, 1)",0.010755900000000002
"((1, -1, 1), (-1, 0, 0), (0, 1, 0))","(2, 0)",0.017528975550000006
"((1, -1, 0), (1, 0, 1), (0, -1, -1))","(1, 1)",0.1
"((1, -1, 0), (0, 0, 1), (0, 0, -1))","(1, 0)",0.09509652000000002
"((0, 1, 0), (1, 0, 1), (-1, 0, -1))","(2, 1)",0.46855900000000006
"((1, -1, -1), (1, 0, -1), (0, 0, 1))","(2, 1)",0.046953279000000014
"((0, 1, 0), (-1, 0, 1), (0, 0, -1))","(1, 1)",0.1239640664003367
"((0, 1, -1), (0, 0, 1), (-1, -1, 1))","(1, 1)",0.37091883121730274
"((0, 1, 0), (0, 0, 1), (-1, -1, 0))","(2, 2)",0.13022042433255437
"((0, 1, 0), (0, 0, 1), (-1, -1, 1))","(0, 2)",-0.011807379000000007
"((0, 1, 0), (0, 0, 1), (0, -1, 0))","(2, 0)",0.04199462100000001
"((-1, 1, 1), (0, 0, 1), (-1, -1, 0))","(1, 0)",0.04409351197748547
"((0, 1, 1), (0, 0, 0), (-1, -1, 0))","(1, 2)",0.07632826110000002
"((0, 1, 1), (0, 0, 1), (-1, -1, 0))","(0, 0)",0.08512380000000001
"((0, 1, 1), (0, -1, -1), (0, 1, 0))","(2, 0)",-0.08442083216418793
"((1, -1, -1), (1, 1, 0), (0, -1, 0))","(1, 2)",0.1
"((1, 0, -1), (1, 1, 0), (0, -1, 0))","(0, 1)",-0.271
"((-1, 1, 0), (-1, 0, 0), (1, 1, -1))","(1, 1)",0.40951000000000004
"((0, 1, -1), (1, 0, -1), (0, 0, 0))","(0, 0)",0.019390635351900026
"((0, -1, -1), (1, -1, 0), (1, 1, 0))","(1, 2)",0.3507332657319507
"((1, 1, 0), (0, 0, 1), (-1, 0, -1))","(1, 0)",0.006651096381000018
"((1, 0, 1), (1, 0, -1), (-1, 0, 0))","(2, 2)",-0.0005178402213436989
"((0, -1, 1), (1, 0, 0), (-1, -1, 1))","(1, 1)",0.1476296028960982
"((0, -1, 1), (1, 0, 0), (0, -1, 0))","(2, 2)",-0.11284920000000001
"((0, 1, 0), (-1, 1, -1), (1, 0, -1))","(2, 1)",0.271
"((1, 1, -1), (0, 0, -1), (1, 0, 0))","(2, 2)",0.46855900000000006
"((-1, 0, -1), (0, 0, 1), (0, 1, 0))","(2, 2)",-0.20530102335893813
"((0, 1, -1), (1, -1, 0), (0, 0, 1))","(2, 1)",0.25139540600580335
"((1, -1, 1), (0, 0, -1), (0, 0, 1))","(1, 1)",0.2782584002272519
"((1, 0, 0), (0, 0, -1), (-1, 1, 0))","(0, 1)",0.20005553357100006
"((-1, 0, 0), (-1, 0, 1), (0, 1, 1))","(2, 0)",0.34390000000000004
"((0, 1, 1), (0, -1, 0), (0, 1, -1))","(1, 0)",0.12848918304821266
"((0, 1, 0), (1, 0, -1), (0, 0, -1))","(0, 0)",0.004108571100000007
"((-1, -1, 1), (0, 0, -1), (1, 1, 0))","(2, 2)",0.5217031000000001
"((-1, 0, 1), (0, 0, -1), (1, 0, 0))","(2, 1)",0.20832528697200003
"((-1, 0, 1), (0, 0, -1), (1, 1, 0))","(0, 1)",-0.36564215599000005
"((1, -1, 1), (0, 1, 0), (-1, 0, -1))","(1, 0)",-0.45139841358836497
"((0, 0, -1), (1, 1, -1), (-1, 0, 1))","(0, 0)",0.40951000000000004
"((0, 0, -1), (0, 1, 0), (-1, 0, 1))","(1, 0)",0.04707000000000001
"((0, 0, -1), (1, 1, 0), (-1, 0, 1))","(1, 2)",-0.34390000000000004
"((0, 0, -1), (0, 0, 1), (1, 0, -1))","(1, 1)",0.2565211799684059
"((0, 0, 0), (-1, 1, 1), (-1, 1, -1))","(0, 1)",0.7712320754503901
"((0, 0, 0), (-1, 1, 1), (-1, 1, 0))","(2, 2)",-0.01683426389284
"((1, 0, -1), (0, 1, 1), (-1, 0, 0))","(1, 0)",-0.18134881037100004
"((0, 1, -1), (0, -1, -1), (1, 0, 1))","(2, 1)",0.5217031000000001
"((0, 1, -1), (0, 0, -1), (0, 0, 1))","(2, 0)",0.16456096555641925
"((-1, 0, 0), (1, 0, -1), (-1, 1, 1))","(1, 1)",0.07476904521686317
"((-1, 0, 0), (1, -1, 1), (-1, 0, 1))","(2, 1)",-0.012348903618999985
"((0, 1, 0), (1, -1, 1), (-1, -1, 0))","(0, 0)",-0.19
"((-1, 1, -1), (-1, 0, 0), (1, 0, 1))","(1, 1)",0.12194609800534216
"((1, 0, 1), (1, 0, -1), (-1, -1, 0))","(2, 2)",0.05125795110000001
"((0, -1, 1), (0, 0, 0), (0, 0, 1))","(0, 0)",-0.34390000000000004
"((-1, 1, -1), (1, 0, 0), (0, 0, 0))","(2, 1)",-0.07075860863589964
"((0, 0, 0), (1, 1, -1), (0, -1, 1))","(0, 0)",0.2213168441491056
"((0, 1, -1), (-1, 1, 0), (0, -1, 1))","(2, 0)",0.16937635387156347
"((-1, 1, 0), (0, 0, -1), (0, 0, 1))","(0, 2)",0.047975633778229464
"((-1, 1, 0), (0, -1, 0), (0, 1, 1))","(1, 0)",0.22219085899294924
"((0, -1, 0), (0, 1, -1), (1, 0, 1))","(2, 1)",-0.31116972105905005
"((-1, -1, 1), (0, 1, 0), (-1, 0, 1))","(2, 1)",-0.06442385451091806
"((-1, -1, 1), (0, 1, 0), (-1, 1, 1))","(1, 2)",0.095
"((-1, 1, 0), (-1, -1, 1), (0, 1, 0))","(0, 2)",-0.40951000000000004
"((-1, 0, 0), (-1, 0, 1), (0, 1, 0))","(0, 1)",-0.1729
"((-1, 1, 1), (-1, -1, 1), (0, 1, 0))","(2, 0)",0.5217031000000001
"((-1, 1, 0), (-1, 0, 1), (0, 1, 0))","(1, 1)",0.07997134171671001
"((0, -1, 1), (1, 0, -1), (1, 0, -1))","(2, 1)",0.29917779045233533
"((1, -1, 1), (-1, 0, 0), (0, 0, 1))","(1, 2)",-0.1387420489
"((-1, 0, -1), (1, 1, 0), (0, 0, 1))","(0, 1)",0.68618940391
"((0, -1, -1), (0, 1, 1), (1, 0, 0))","(2, 2)",0.07655115754503901
"((0, -1, 0), (1, 0, 1), (-1, 0, 1))","(2, 1)",-0.142366411
"((-1, 0, 1), (0, 1, -1), (0, 1, -1))","(2, 0)",0.271
"((0, 0, 1), (0, 1, -1), (0, 1, -1))","(0, 0)",-0.14513215599
"((0, 0, 1), (1, -1, 0), (0, -1, 1))","(2, 0)",-0.26702818120000005
"((0, 0, -1), (0, 0, 1), (0, -1, 1))","(0, 0)",-0.05659905660041078
"((1, 0, -1), (0, 0, 1), (0, -1, 1))","(1, 1)",0.5121684452030064
"((1, 1, -1), (-1, 0, 1), (0, -1, 0))","(1, 1)",0.13895339994027575
"((1, -1, -1), (-1, 0, 1), (1, 0, 0))","(2, 1)",0.20185400562438865
"((1, 0, -1), (-1, 0, 1), (1, 0, 0))","(0, 1)",0.04535532355740081
"((-1, 0, 0), (1, 0, 1), (-1, 0, 0))","(1, 1)",0.19
"((-1, 0, -1), (0, 1, -1), (0, 1, 1))","(1, 0)",-0.1356302018885184
"((0, 0, -1), (0, 1, -1), (0, 0, 1))","(2, 1)",0.05290200000000001
"((0, 0, 0), (0, 0, 1), (-1, 1, -1))","(1, 1)",0.036855900000000004
"((1, 0, -1), (0, -1, 0), (1, -1, 1))","(1, 2)",-0.6782154244425276
"((-1, 0, 0), (0, 0, -1), (0, 1, 1))","(2, 0)",0.7458134171671
"((1, 0, 0), (-1, 1, 1), (-1, 1, -1))","(0, 2)",-0.34390000000000004
"((-1, 1, -1), (0, 1, 0), (0, 0, 0))","(2, 0)",0.2632827478570142
"((1, 0, 0), (-1, 1, 0), (1, -1, 0))","(2, 2)",-0.27418058188922667
"((1, -1, 0), (-1, 0, 1), (0, 0, 1))","(1, 1)",-0.129241
"((0, 1, 1), (1, 0, -1), (0, -1, -1))","(2, 0)",0.15904674644208427
"((0, 1, 1), (0, 0, -1), (0, -1, 0))","(1, 0)",0.025328309262963457
"((0, 1, -1), (0, 0, 1), (-1, 0, 1))","(1, 0)",0.046953279000000014
"((0, 0, 0), (1, 1, -1), (-1, -1, 1))","(0, 2)",0.027566077995000007
"((0, 1, 0), (-1, 1, 1), (-1, 0, -1))","(0, 2)",-0.271
"((0, -1, 1), (-1, 0, 1), (-1, 1, 0))","(0, 0)",0.03470544339526756
"((-1, 1, 0), (0, 0, 1), (-1, 0, 0))","(2, 2)",0.02338164441368163
"((-1, 1, 0), (0, 0, 1), (-1, 0, 1))","(1, 1)",-0.088647852063961
"((1, -1, -1), (1, 0, -1), (0, 1, 0))","(2, 2)",0.05125795110000001
"((0, 0, 1), (0, 0, 1), (0, -1, -1))","(1, 0)",-0.09
"((0, 1, -1), (-1, -1, 0), (1, 0, 1))","(2, 1)",0.5217031000000001
"((0, -1, 0), (1, 0, 0), (0, 1, -1))","(1, 1)",0.10832363215162893
"((-1, 1, 0), (1, 0, 0), (0, 0, -1))","(2, 0)",-0.10707632722413139
"((0, 1, 0), (-1, 1, -1), (1, 0, 0))","(2, 2)",-0.2116420489
"((0, -1, 1), (1, 0, 0), (0, -1, 1))","(0, 0)",-0.27337784401
"((-1, 0, 1), (0, 1, 1), (0, -1, -1))","(1, 0)",0.19
"((0, -1, 0), (0, 1, 0), (0, -1, 1))","(2, 0)",0.22715796206321098
"((0, 1, 1), (0, 0, -1), (-1, 1, -1))","(0, 0)",0.1
"((0, 1, 1), (0, 0, -1), (-1, 1, 0))","(2, 2)",-0.1
"((0, 1, 1), (1, -1, -1), (0, 0, 0))","(2, 1)",-0.17351262987488136
"((-1, -1, 0), (1, 1, -1), (1, 0, 0))","(2, 2)",-0.2385100231826922
"((1, 1, 0), (0, 0, -1), (-1, -1, 1))","(1, 0)",0.11554304278053512
"((-1, 0, -1), (-1, 1, 0), (0, 1, 1))","(1, 2)",-0.1
"((0, -1, 1), (0, 1, 1), (-1, -1, 0))","(1, 0)",0.34390000000000004
"((0, 0, 1), (0, 0, 1), (-1, -1, 0))","(1, 1)",-0.1391392
"((0, 0, 1), (0, 1, 1), (-1, -1, 0))","(0, 1)",-0.19
"((1, 1, 0), (0, 0, -1), (-1, 1, 0))","(0, 2)",-0.1531441
"((1, 1, 0), (-1, 0, 0), (1, 0, -1))","(1, 1)",0.12958585712504894
"((1, 0, 0), (-1, 1, 0), (0, -1, 0))","(1, 2)",0.13326551161138214
"((0, -1, -1), (1, 0, 0), (1, 1, 0))","(1, 1)",-0.271
"((1, -1, 0), (-1, 1, 1), (0, -1, 0))","(0, 2)",0.2469094764036442
"((1, -1, 0), (-1, 0, 1), (0, 0, 0))","(1, 1)",0.009000000000000001
"((1, -1, 0), (-1, 1, 1), (0, 0, 0))","(2, 1)",-0.12195100000000002
"((-1, 0, 0), (-1, 0, 0), (0, 1, 1))","(2, 0)",0.6125795110000001
"((0, 1, 1), (1, 0, -1), (0, -1, 0))","(0, 0)",0.07470407136645002
"((0, -1, 1), (0, 0, 1), (0, -1, 0))","(2, 0)",0.046953279000000014
"((-1, -1, 0), (1, 1, 0), (-1, 1, 0))","(2, 2)",-0.06876510094425921
"((-1, 1, 1), (-1, 1, -1), (0, 0, 1))","(2, 1)",-0.1
"((-1, 1, 0), (0, -1, 1), (-1, 1, 0))","(0, 2)",-0.19
"((-1, -1, 0), (1, 0, 0), (0, 1, 1))","(1, 2)",-0.1475233605
"((-1, 1, 1), (0, -1, 1), (0, -1, 0))","(2, 2)",0.5695327900000001
"((-1, 1, 0), (1, 0, -1), (0, 1, -1))","(1, 1)",0.1
"((-1, 1, 0), (1, 0, 0), (0, 1, -1))","(1, 2)",-0.016878689999999995
"((-1, 0, -1), (0, 1, 1), (1, 0, 0))","(2, 2)",-0.453404945854498
"((0, 0, -1), (-1, 0, 1), (0, 1, 0))","(0, 1)",0.055461062652324415
"((-1, -1, 1), (0, 0, 0), (1, 0, 1))","(1, 1)",-0.21010012869724626
"((0, 0, 0), (1, 1, -1), (0, -1, 0))","(2, 0)",0.5807632581103208
"((0, 1, -1), (0, 0, 1), (-1, -1, 1))","(0, 0)",-0.271
"((0, 1, -1), (0, 0, 0), (0, -1, 1))","(1, 2)",0.0828144702170985
"((0, 1, -1), (0, 0, 1), (0, -1, 1))","(2, 0)",-0.03832929638100002
"((1, 0, 1), (0, -1, 0), (1, -1, 0))","(1, 0)",-0.1965728395504694
"((1, 1, 0), (0, 0, -1), (0, -1, 0))","(0, 2)",0.40951000000000004
"((-1, 0, 0), (1, 0, 1), (0, -1, 0))","(0, 2)",0.09693360000000001
"((1, 0, 0), (-1, 0, 1), (1, -1, -1))","(0, 2)",0.6338424465549282
"((1, 0, 0), (-1, 0, 1), (1, -1, 0))","(2, 2)",-0.04634100000000001
"((0, 1, -1), (0, -1, 1), (1, 0, -1))","(0, 0)",0.46036163056634494
"((1, -1, 0), (0, 1, 1), (0, -1, 0))","(2, 2)",-0.10341586800000002
"((-1, 1, -1), (1, 0, 1), (0, 0, -1))","(2, 0)",0.12356028026250213
"((0, 1, -1), (1, 0, 1), (0, 0, -1))","(0, 0)",0.1971251081220133
"((0, 1, 0), (0, 1, -1), (-1, 0, 1))","(0, 0)",-0.12404672099999998
"((-1, 0, -1), (-1, 0, 1), (0, 1, 1))","(1, 1)",-0.34390000000000004
"((0, 0, -1), (-1, 0, 1), (0, 1, 1))","(0, 0)",0.06471180000000001
"((1, -1, 0), (0, 0, 1), (1, 0, -1))","(1, 0)",0.3411652713984169
"((-1, 1, 0), (-1, 0, 0), (1, -1, 1))","(0, 2)",0.30872862615155866
"((-1, 1, 0), (0, 0, 0), (1, -1, 0))","(2, 2)",0.2705193247927575
